stream,site,rkm,date,year,month,doy,temp_mean_day,temp_max_day,temp_min_day,temp_range_day,temp_n_meas_day,utm_zone,utm_x_logger,utm_y_logger
MFJD,MFJD_bVinegarCr,109.9,12/16/2021,2021,12,350,1,2,0,2,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/16/2021,2021,12,350,0.2,0.5,0.1,0.4,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/15/2021,2021,12,349,0.5,1.5,0,1.5,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/15/2021,2021,12,349,0.1,0.4,0,0.4,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/15/2021,2021,12,349,0.4,1.4,0,1.4,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/15/2021,2021,12,349,0.7,2.1,0,2.1,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/15/2021,2021,12,349,0,0.1,0,0.1,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/15/2021,2021,12,349,0.1,0.2,0,0.2,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/15/2021,2021,12,349,0.2,0.4,0.1,0.3,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/15/2021,2021,12,349,0.1,0.1,0,0.1,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/15/2021,2021,12,349,0.4,1.3,0,1.3,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/15/2021,2021,12,349,0,0,0,0,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/15/2021,2021,12,349,0.1,0.2,0.1,0.1,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/15/2021,2021,12,349,0.8,1,0.5,0.5,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/15/2021,2021,12,349,0,0.2,-0.1,0.3,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/15/2021,2021,12,349,0,0.1,0,0.1,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/15/2021,2021,12,349,0.1,0.5,0,0.5,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/14/2021,2021,12,348,3.2,4.5,0.5,4,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/14/2021,2021,12,348,2.3,3,0.7,2.3,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/14/2021,2021,12,348,3,4.4,0.1,4.3,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/14/2021,2021,12,348,4.4,5.9,1.2,4.7,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/14/2021,2021,12,348,0.7,1.5,0,1.5,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/14/2021,2021,12,348,2.2,3,0.3,2.7,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/14/2021,2021,12,348,2,2.7,0.2,2.5,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/14/2021,2021,12,348,2.6,3.4,0,3.4,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/14/2021,2021,12,348,3.1,4.4,0.2,4.2,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/14/2021,2021,12,348,0.7,1.9,0,1.9,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/14/2021,2021,12,348,2.2,3,0.3,2.7,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/14/2021,2021,12,348,1.7,2.2,0.9,1.3,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/14/2021,2021,12,348,1.5,2.1,-0.1,2.2,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/14/2021,2021,12,348,1.8,2.5,0,2.5,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/14/2021,2021,12,348,1.4,2.2,0,2.2,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/13/2021,2021,12,347,3.8,5.3,2.9,2.4,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/13/2021,2021,12,347,2.5,3,2,1,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/13/2021,2021,12,347,3.8,5.3,2.9,2.4,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/13/2021,2021,12,347,5.6,6.7,4.6,2.1,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/13/2021,2021,12,347,0.9,2.1,0.1,2,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/13/2021,2021,12,347,2.5,3,2.1,0.9,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/13/2021,2021,12,347,2.4,2.7,2,0.7,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/13/2021,2021,12,347,3.3,4.6,2.3,2.3,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/13/2021,2021,12,347,3.8,5.3,2.9,2.4,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/13/2021,2021,12,347,1,2.2,0.2,2,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/13/2021,2021,12,347,2.5,3,2.1,0.9,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/13/2021,2021,12,347,1.7,2.2,1.4,0.8,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/13/2021,2021,12,347,1.8,2.2,1.5,0.7,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/13/2021,2021,12,347,2.4,3.4,1.7,1.7,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/13/2021,2021,12,347,1.6,2.1,1.2,0.9,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/12/2021,2021,12,346,3.5,4.5,2.5,2,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/12/2021,2021,12,346,2.2,2.8,1.7,1.1,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/12/2021,2021,12,346,3.5,4.4,2.5,1.9,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/12/2021,2021,12,346,5.3,6.2,4.4,1.8,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/12/2021,2021,12,346,1.2,1.6,0.8,0.8,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/12/2021,2021,12,346,2.3,2.9,1.8,1.1,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/12/2021,2021,12,346,2.2,2.6,1.7,0.9,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/12/2021,2021,12,346,2.9,3.8,2.1,1.7,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/12/2021,2021,12,346,3.5,4.4,2.5,1.9,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/12/2021,2021,12,346,1.3,1.8,0.8,1,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/12/2021,2021,12,346,2.3,2.9,1.8,1.1,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/12/2021,2021,12,346,1.7,2.2,1.3,0.9,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/12/2021,2021,12,346,1.7,2.2,1.1,1.1,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/12/2021,2021,12,346,2.2,2.7,1.6,1.1,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/12/2021,2021,12,346,1.6,2.1,1.3,0.8,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/11/2021,2021,12,345,3,3.5,2.6,0.9,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/11/2021,2021,12,345,2,2.3,1.7,0.6,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/11/2021,2021,12,345,2.9,3.5,2.4,1.1,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/11/2021,2021,12,345,4.5,5.1,4.1,1,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/11/2021,2021,12,345,0.4,1,0.1,0.9,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/11/2021,2021,12,345,2,2.3,1.6,0.7,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/11/2021,2021,12,345,1.9,2.2,1.6,0.6,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/11/2021,2021,12,345,2.5,3,2.2,0.8,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/11/2021,2021,12,345,2.9,3.5,2.4,1.1,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/11/2021,2021,12,345,0.4,1,0,1,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/11/2021,2021,12,345,2,2.3,1.7,0.6,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/11/2021,2021,12,345,1.1,1.4,0.9,0.5,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/11/2021,2021,12,345,1.3,1.6,1.1,0.5,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/11/2021,2021,12,345,1.8,2.2,1.6,0.6,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/11/2021,2021,12,345,1,1.4,0.7,0.7,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/10/2021,2021,12,344,2.4,4,1,3,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/10/2021,2021,12,344,1.4,2.3,0.6,1.7,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/10/2021,2021,12,344,2.4,4,0.9,3.1,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/10/2021,2021,12,344,3.6,4.9,2.1,2.8,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/10/2021,2021,12,344,0.2,0.7,0,0.7,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/10/2021,2021,12,344,1.5,2.3,0.7,1.6,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/10/2021,2021,12,344,1.4,2,0.7,1.3,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/10/2021,2021,12,344,2,3.5,0.7,2.8,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/10/2021,2021,12,344,2.4,4.1,0.9,3.2,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/10/2021,2021,12,344,0.2,0.6,0,0.6,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/10/2021,2021,12,344,1.5,2.3,0.7,1.6,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/10/2021,2021,12,344,0.7,1,0.5,0.5,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/10/2021,2021,12,344,0.7,1.3,0.1,1.2,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/10/2021,2021,12,344,1.6,2.7,0.5,2.2,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/10/2021,2021,12,344,0.6,1,0.3,0.7,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/9/2021,2021,12,343,2.9,3.9,1.2,2.7,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/9/2021,2021,12,343,2,3,1.3,1.7,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/9/2021,2021,12,343,2.7,3.9,0.9,3,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/9/2021,2021,12,343,4,5,2.5,2.5,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/9/2021,2021,12,343,0.9,1.7,0,1.7,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/9/2021,2021,12,343,2,2.9,1.2,1.7,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/9/2021,2021,12,343,1.8,2.7,1,1.7,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/9/2021,2021,12,343,2.4,3.2,0.9,2.3,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/9/2021,2021,12,343,2.8,3.9,1,2.9,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/9/2021,2021,12,343,0.9,1.7,0,1.7,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/9/2021,2021,12,343,2,2.9,1.2,1.7,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/9/2021,2021,12,343,1.6,2.3,0.7,1.6,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/9/2021,2021,12,343,1.3,2.2,0.3,1.9,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/9/2021,2021,12,343,1.7,2.3,0.5,1.8,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/9/2021,2021,12,343,1.5,2.1,0.5,1.6,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/8/2021,2021,12,342,4.5,6.2,3.2,3,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/8/2021,2021,12,342,3.6,4,3,1,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/8/2021,2021,12,342,4.4,6.1,3.1,3,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/8/2021,2021,12,342,5.9,7,4.8,2.2,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/8/2021,2021,12,342,1.8,3,1.1,1.9,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/8/2021,2021,12,342,3.6,3.9,3.1,0.8,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/8/2021,2021,12,342,3.4,3.7,2.8,0.9,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/8/2021,2021,12,342,4,5.4,2.9,2.5,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/8/2021,2021,12,342,4.5,6.1,3.2,2.9,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/8/2021,2021,12,342,1.9,3.1,1.3,1.8,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/8/2021,2021,12,342,3.6,3.9,3.1,0.8,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/8/2021,2021,12,342,2.7,3.3,2.2,1.1,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/8/2021,2021,12,342,2.9,3.3,2.3,1,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/8/2021,2021,12,342,3.1,4.4,2,2.4,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/8/2021,2021,12,342,2.5,3.3,1.9,1.4,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/7/2021,2021,12,341,5,7.1,4,3.1,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/7/2021,2021,12,341,3.5,4.4,2.5,1.9,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/7/2021,2021,12,341,5,7.2,4,3.2,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/7/2021,2021,12,341,6.6,8.4,5.7,2.7,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/7/2021,2021,12,341,1.7,3.1,0.7,2.4,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/7/2021,2021,12,341,3.5,4.3,2.6,1.7,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/7/2021,2021,12,341,3.3,4,2.4,1.6,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/7/2021,2021,12,341,4.4,6,3.5,2.5,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/7/2021,2021,12,341,5,7.2,4.1,3.1,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/7/2021,2021,12,341,1.8,3.6,0.7,2.9,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/7/2021,2021,12,341,3.6,4.4,2.6,1.8,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/7/2021,2021,12,341,2.2,3.1,1.1,2,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/7/2021,2021,12,341,2.6,3.5,1.7,1.8,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/7/2021,2021,12,341,3.4,4.8,2.4,2.4,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/7/2021,2021,12,341,2.1,3.3,1,2.3,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/6/2021,2021,12,340,3,4,2.3,1.7,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/6/2021,2021,12,340,1.9,2.6,1,1.6,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/6/2021,2021,12,340,3,4,2.3,1.7,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/6/2021,2021,12,340,4.4,5.7,3.2,2.5,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/6/2021,2021,12,340,0.4,0.7,0.1,0.6,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/6/2021,2021,12,340,1.9,2.5,0.9,1.6,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/6/2021,2021,12,340,1.8,2.3,0.9,1.4,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/6/2021,2021,12,340,2.6,3.5,2,1.5,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/6/2021,2021,12,340,3.1,4,2.3,1.7,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/6/2021,2021,12,340,0.4,0.8,0,0.8,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/6/2021,2021,12,340,1.9,2.5,0.9,1.6,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/6/2021,2021,12,340,1.2,1.6,0.9,0.7,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/6/2021,2021,12,340,1.1,1.9,0.1,1.8,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/6/2021,2021,12,340,2,2.5,1.5,1,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/6/2021,2021,12,340,1,1.3,0.7,0.6,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/5/2021,2021,12,339,4.8,6,2.9,3.1,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/5/2021,2021,12,339,3.8,4.3,2.8,1.5,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/5/2021,2021,12,339,4.7,5.9,2.7,3.2,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/5/2021,2021,12,339,6,7.2,3.9,3.3,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/5/2021,2021,12,339,2.3,3.4,0.7,2.7,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/5/2021,2021,12,339,3.8,4.3,2.7,1.6,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/5/2021,2021,12,339,3.4,4.1,2.5,1.6,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/5/2021,2021,12,339,4.2,4.8,2.5,2.3,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/5/2021,2021,12,339,4.7,5.9,2.7,3.2,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/5/2021,2021,12,339,2.3,4,0.8,3.2,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/5/2021,2021,12,339,3.8,4.3,2.7,1.6,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/5/2021,2021,12,339,2.8,3.2,1.7,1.5,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/5/2021,2021,12,339,2.9,3.6,2,1.6,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/5/2021,2021,12,339,3.4,4,1.9,2.1,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/5/2021,2021,12,339,2.8,3.7,1.5,2.2,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/4/2021,2021,12,338,3.9,5.7,2.3,3.4,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/4/2021,2021,12,338,2.6,3.9,1.4,2.5,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/4/2021,2021,12,338,4,5.7,2.3,3.4,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/4/2021,2021,12,338,5.4,7,3.6,3.4,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/4/2021,2021,12,338,1.1,2.5,0,2.5,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/4/2021,2021,12,338,2.7,4,1.5,2.5,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/4/2021,2021,12,338,2.6,3.7,1.5,2.2,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/4/2021,2021,12,338,3.5,5.2,1.9,3.3,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/4/2021,2021,12,338,4,5.7,2.3,3.4,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/4/2021,2021,12,338,1.2,2.4,0,2.4,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/4/2021,2021,12,338,2.7,4,1.5,2.5,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/4/2021,2021,12,338,1.8,2.6,1.1,1.5,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/4/2021,2021,12,338,2,3.3,1,2.3,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/4/2021,2021,12,338,2.7,4.2,1.4,2.8,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/4/2021,2021,12,338,1.6,2.6,0.7,1.9,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/3/2021,2021,12,337,4.2,6.8,2.7,4.1,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/3/2021,2021,12,337,3,3.9,1.9,2,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/3/2021,2021,12,337,4.1,6.8,2.6,4.2,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/3/2021,2021,12,337,5.2,7,4,3,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/3/2021,2021,12,337,1.7,3.2,0.4,2.8,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/3/2021,2021,12,337,2.9,3.7,1.9,1.8,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/3/2021,2021,12,337,2.6,3.3,1.9,1.4,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/3/2021,2021,12,337,3.6,5.5,2.3,3.2,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/3/2021,2021,12,337,4.1,6.7,2.7,4,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/3/2021,2021,12,337,1.6,3.5,0.4,3.1,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/3/2021,2021,12,337,2.9,3.7,1.9,1.8,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/3/2021,2021,12,337,2.1,2.8,1.5,1.3,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/3/2021,2021,12,337,2,2.6,1.5,1.1,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/3/2021,2021,12,337,2.7,4,1.7,2.3,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/3/2021,2021,12,337,2.1,3,1.3,1.7,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/2/2021,2021,12,336,5.1,7.4,3.7,3.7,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/2/2021,2021,12,336,3.9,4.7,2.9,1.8,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/2/2021,2021,12,336,5,7.4,3.7,3.7,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/2/2021,2021,12,336,6.4,8.1,5.4,2.7,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/2/2021,2021,12,336,3,4.3,1.9,2.4,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/2/2021,2021,12,336,3.8,4.5,3,1.5,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/2/2021,2021,12,336,3.6,4.1,2.9,1.2,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/2/2021,2021,12,336,4.5,6.5,3.2,3.3,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/2/2021,2021,12,336,5,7.4,3.7,3.7,24,11 N,NA,NA
MFJD,MFJD_bCampCr,79.63,12/2/2021,2021,12,336,2.9,4.4,1.8,2.6,24,11 N,NA,NA
MFJD,MFJD_bDeerhornCr,103.92,12/2/2021,2021,12,336,3.9,4.5,3,1.5,24,11 N,NA,NA
MFJD,MFJD_bGraniteBoulderCr,95.12,12/2/2021,2021,12,336,3.2,4,2.7,1.3,24,11 N,NA,NA
MFJD,MFJD_bLittleButteCr,100.92,12/2/2021,2021,12,336,3.2,3.7,2.7,1,24,11 N,NA,NA
MFJD,MFJD_bVinegarCr,109.9,12/2/2021,2021,12,336,3.6,5.2,2.4,2.8,24,11 N,NA,NA
MFJD,MFJD_aLowestAlcoveOCA,92.92,12/2/2021,2021,12,336,3.1,4.1,2.4,1.7,24,11 N,NA,NA
MFJD,CBW05583-207602,112.31,12/1/2021,2021,12,335,5.6,8.5,4,4.5,24,11 N,NA,NA
MFJD,CBW05583-314610,104.58,12/1/2021,2021,12,335,4.2,5.2,3.2,2,24,11 N,NA,NA
MFJD,MFJD_aBridgeCr,112.03,12/1/2021,2021,12,335,5.6,8.4,4,4.4,24,11 N,NA,NA
MFJD,MFJD_aClearCr,114.28,12/1/2021,2021,12,335,6.9,8.9,5.7,3.2,24,11 N,NA,NA
MFJD,MFJD_aDeepCr,76.09,12/1/2021,2021,12,335,3.4,5.3,1.8,3.5,24,11 N,NA,NA
MFJD,MFJD_aDeerhornCr,104.01,12/1/2021,2021,12,335,4.2,5.1,3.2,1.9,24,11 N,NA,NA
MFJD,MFJD_aLittleBoulderCr,103.07,12/1/2021,2021,12,335,3.9,4.6,3,1.6,24,11 N,NA,NA
MFJD,MFJD_aVinegarCr,110.56,12/1/2021,2021,12,335,5,7.1,3.5,3.6,24,11 N,NA,NA
MFJD,MFJD_bBridgeCr,111.91,12/1/2021,2021,12,335,5.6,8.4,4,4.4,24,11 N,NA,NA
